image,flag,year
2016-01/hmi.M_720s.20160101_005808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_015808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_025808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_035808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_045808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_055808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_065808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_075808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_085808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_095808.magnetogram.png,1,2016
2016-01/hmi.M_720s.20160101_105808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_115808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_125808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_135808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_145808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_155808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_165808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_175808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_185808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_195808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_215808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_225808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160101_235808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_005808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_015808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_025808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_035808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_045808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_055808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_065808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_075808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_085808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_095808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_105808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_115808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_125808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_135808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_145808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_155808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_165808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_175808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_185808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_195808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_215808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_225808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160102_235808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_005808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_015808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_025808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_035808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_045808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_055808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_065808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_075808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_085808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_095808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_105808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_115808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_125808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_135808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_145808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_155808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_165808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_175808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_185808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_195808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_215808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_225808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160103_235808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160104_005808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160104_015808.magnetogram.png,0,2016
2016-01/hmi.M_720s.20160104_025808.magnetogram.png,0,2016
