image,flag,year
2013-01/hmi.M_720s.20130101_005809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_015809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_025809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_035809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_045809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_055809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_065809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_075809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130101_085809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_095809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_105809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_115809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_125809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_135809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_145809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_155809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_165809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_175809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_185809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_195809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_215809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_225809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130101_235809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_005809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_015809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_025809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_035809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_045809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_055809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_065809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_075809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_085809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_095809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_105809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_115809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_125809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_135809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_145809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_155809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_165809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_175809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_185809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_195809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_215809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130102_225809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130102_235809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_005809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_015809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_025809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_035809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_045809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_055809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_065809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_075809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_085809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_095809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_105809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_115809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_125809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_135809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_145809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_155809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_165809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_175809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_185809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_195809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_215809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_225809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130103_235809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_005809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_015809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_025809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_035809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_045809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_055809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_065809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_075809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_085809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_095809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_105809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_115809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_125809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_135809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_145809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_155809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_165809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130104_175809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_185809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_195809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_215809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_225809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130104_235809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_005809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_015809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_025809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_035809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_045809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_055809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_065809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_075809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_085809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_095809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_105809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_115809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_125809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_135809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_145809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_155809.magnetogram.png,1,2013
2013-01/hmi.M_720s.20130105_165809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_175809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_185809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_195809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_215809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_225809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130105_235809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130106_005809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130106_015809.magnetogram.png,0,2013
2013-01/hmi.M_720s.20130106_025809.magnetogram.png,0,2013
