image,flag,year
2017-01/hmi.M_720s.20170101_005829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_015829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_025829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_035829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_045829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_055829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_065829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_075829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_085829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_095829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_105829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_115829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_125829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_135829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_145829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_155829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_165829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_175829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_185829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_195829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_215829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_225829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170101_235829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_005829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_015829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_025829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_035829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_045829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_055829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_065829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_075829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_085829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_095829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_105829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_115829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_125829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_135829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_145829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_155829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_165829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_175829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_185829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_195829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_215829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_225829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170102_235829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_005829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_015829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_025829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_035829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_045829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_055829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_065829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_075829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_085829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_095829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_105829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_115829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_125829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_135829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_145829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_155829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_165829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_175829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_185829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_195829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_215829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_225829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170103_235829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170104_005829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170104_015829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170104_025829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170104_035829.magnetogram.png,0,2017
2017-01/hmi.M_720s.20170104_045829.magnetogram.png,0,2017
